Día,Hora,Minuto,Mes,Carga (kWh),Descarga (kWh)
17,22,35,5,0.12,0
17,22,40,5,0.12,0
17,22,45,5,0.12,0
17,22,50,5,0.12,0
17,22,55,5,0.12,0
17,23,0,5,0.12,0
17,23,5,5,0.14,0
17,23,10,5,0.15,0
17,23,15,5,0.15,0
17,23,20,5,0.14,0
17,23,25,5,0.12,0
17,23,30,5,0.12,0
17,23,35,5,0.12,0
17,23,40,5,0.12,0
17,23,45,5,0.12,0
17,23,50,5,0.12,0
17,23,55,5,0.12,0
17,24,0,5,0,0
18,0,5,5,0,0
18,0,10,5,0,0
18,0,15,5,8.79,0
18,0,20,5,9.09,0
18,0,25,5,9.1,0
18,0,30,5,9.09,0
18,0,35,5,9.09,0
18,0,40,5,9.09,0
18,0,45,5,9.09,0
18,0,50,5,9.09,0
18,0,55,5,9.09,0
18,1,0,5,8.44,0
18,1,5,5,5.45,0
18,1,10,5,2.46,0
18,1,15,5,0.14,0
18,1,20,5,0.15,0
18,1,25,5,0.15,0
18,1,30,5,0.14,0
18,1,35,5,0.12,0
18,1,40,5,0.12,0
18,1,45,5,0.12,0
18,1,50,5,0.12,0
18,1,55,5,0.12,0
18,2,0,5,0.12,0
18,2,5,5,0.12,0
18,2,10,5,0.12,0
18,2,15,5,0.12,0
18,2,20,5,0.12,0
18,2,25,5,0.12,0
18,2,30,5,0.12,0
18,2,35,5,0.12,0
18,2,40,5,0.12,0
18,2,45,5,0.12,0
18,2,50,5,0.12,0
18,2,55,5,0.12,0
18,3,0,5,0.12,0
18,3,5,5,0.12,0
18,3,10,5,0.12,0
18,3,15,5,0.12,0
18,3,20,5,0.12,0
18,3,25,5,0.14,0
18,3,30,5,0.15,0
18,3,35,5,0.15,0
18,3,40,5,0.14,0
18,3,45,5,0.12,0
18,3,50,5,0.12,0
18,3,55,5,0.12,0
18,4,0,5,0.12,0
18,4,5,5,0.12,0
18,4,10,5,0.12,0
18,4,15,5,0.12,0
18,4,20,5,0.12,0
18,4,25,5,0.12,0
18,4,30,5,0.12,0
18,4,35,5,0.12,0
18,4,40,5,0.12,0
18,4,45,5,0.12,0
18,4,50,5,0.12,0
18,4,55,5,0.12,0
18,5,0,5,0.12,0
18,5,5,5,0.12,0
18,5,10,5,0.12,0
18,5,15,5,0.12,0
18,5,20,5,0.12,0
18,5,25,5,0.12,0
18,5,30,5,0.12,0
18,5,35,5,0.14,0
18,5,40,5,0.15,0
18,5,45,5,0.15,0
18,5,50,5,0.14,0
18,5,55,5,0.12,0
18,6,0,5,0.12,0
18,6,5,5,0.12,0
18,6,10,5,0.12,0
18,6,15,5,0.12,0
18,6,20,5,0.12,0
18,6,25,5,0.12,0
18,6,30,5,0.12,0
18,6,35,5,0.12,0
18,6,40,5,0.12,0
18,6,45,5,0.12,0
18,6,50,5,0.12,0
18,6,55,5,0.12,0
18,7,0,5,0.12,0
18,7,5,5,0.12,0
18,7,10,5,0.12,0
18,7,15,5,0.12,0
18,7,20,5,0.12,0
18,7,25,5,0.12,0
18,7,30,5,0.12,0
18,7,35,5,0.12,0
18,7,40,5,0.16,0
18,7,45,5,0.21,0
18,7,50,5,0.22,0
18,7,55,5,0.19,0
18,8,0,5,0.14,0
18,8,5,5,0.12,0
18,8,10,5,0.12,0
18,8,15,5,0.16,0
18,8,20,5,0.2,0
18,8,25,5,0.22,0
18,8,30,5,0.18,0
18,8,35,5,0.14,0
18,8,40,5,0.12,0
18,8,45,5,0.14,0
18,8,50,5,0.18,0
18,8,55,5,0.21,0
18,9,0,5,0.19,0
18,9,5,5,0.15,0
18,9,10,5,0.12,0
18,9,15,5,0.14,0
18,9,20,5,0.18,0
18,9,25,5,0.22,0
18,9,30,5,0.2,0
18,9,35,5,0.16,0
18,9,40,5,0.12,0
18,9,45,5,0.15,0
18,9,50,5,0.2,0
18,9,55,5,0.25,0
18,10,0,5,0.24,0
18,10,5,5,0.2,0
18,10,10,5,0.14,0
18,10,15,5,0.12,0
18,10,20,5,0.16,0
18,10,25,5,0.21,0
18,10,30,5,0.25,0
18,10,35,5,0.22,0
18,10,40,5,0.18,0
18,10,45,5,0.14,0
18,10,50,5,0.12,0
18,10,55,5,0.16,0
18,11,0,5,0.2,0
18,11,5,5,0.24,0
18,11,10,5,0.24,0
18,11,15,5,0.2,0
18,11,20,5,0.15,0
18,11,25,5,0.12,0
18,11,30,5,0.15,0
18,11,35,5,0.19,0
18,11,40,5,0.23,0
18,11,45,5,0.25,0
18,11,50,5,0.25,0
18,11,55,5,0.22,0
18,12,0,5,0.18,0
18,12,5,5,0.15,0
18,12,10,5,0.15,0
18,12,15,5,0.17,0
18,12,20,5,0.2,0
18,12,25,5,0.24,0
18,12,30,5,0.25,0
18,12,35,5,0.25,0
18,12,40,5,0.21,0
18,12,45,5,0.16,0
18,12,50,5,0.12,0
18,12,55,5,0.12,0
18,13,0,5,0.16,0
18,13,5,5,0.2,0
18,13,10,5,0.24,0
18,13,15,5,0.25,0
18,13,20,5,0.25,0
18,13,25,5,0.23,0
18,13,30,5,0.18,0
18,13,35,5,0.14,0
18,13,40,5,0.12,0
18,13,45,5,0.15,0
18,13,50,5,0.19,0
18,13,55,5,0.23,0
18,14,0,5,0.25,0
18,14,5,5,0.25,0
18,14,10,5,0.25,0
18,14,15,5,0.22,0
18,14,20,5,0.18,0
18,14,25,5,0.14,0
18,14,30,5,0.13,0
18,14,35,5,0.17,0
18,14,40,5,0.21,0
18,14,45,5,0.25,0
18,14,50,5,0.25,0
18,14,55,5,0.25,0
18,15,0,5,0.25,0
18,15,5,5,0.22,0
18,15,10,5,0.18,0
18,15,15,5,0.13,0
18,15,20,5,0.12,0
18,15,25,5,0.12,0
18,15,30,5,0.12,0
18,15,35,5,0.12,0
18,15,40,5,0.12,0
18,15,45,5,0.16,0
18,15,50,5,0.21,0
18,15,55,5,0.25,0
18,16,0,5,0.23,0
18,16,5,5,0.18,0
18,16,10,5,0.14,0
18,16,15,5,0.12,0
18,16,20,5,0.12,0
18,16,25,5,0.14,0
18,16,30,5,0.15,0
18,16,35,5,0.15,0
18,16,40,5,0.18,0
18,16,45,5,0.21,0
18,16,50,5,0.25,0
18,16,55,5,0.25,0
18,17,0,5,0.23,0
18,17,5,5,0.18,0
18,17,10,5,0.14,0
18,17,15,5,0.12,0
18,17,20,5,0.12,0
18,17,25,5,0.12,0
18,17,30,5,0.12,0
18,17,35,5,0.13,0
18,17,40,5,0.18,0
18,17,45,5,0.22,0
18,17,50,5,0.24,0
18,17,55,5,0.2,0
18,18,0,5,0.16,0
18,18,5,5,0.12,0
18,18,10,5,0.12,0
18,18,15,5,0.12,0
18,18,20,5,0.12,0
18,18,25,5,0.12,0
18,18,30,5,0.13,0
18,18,35,5,0.14,0
18,18,40,5,0.15,0
18,18,45,5,0.14,0
18,18,50,5,0.13,0
18,18,55,5,0.12,0
18,19,0,5,0.12,0
18,19,5,5,0.12,0
18,19,10,5,0.12,0
18,19,15,5,0.12,0
18,19,20,5,0.12,0
18,19,25,5,0.12,0
18,19,30,5,0.12,0
18,19,35,5,0.09,0.76
18,19,40,5,0.08,1.04
18,19,45,5,0.08,1.04
18,19,50,5,0.08,1.04
18,19,55,5,0.05,1.76
18,20,0,5,0,1.76
18,20,5,5,0,1.76
18,20,10,5,0,1.76
18,20,15,5,0,3.08
18,20,20,5,0,2.96
18,20,25,5,0,2.73
18,20,30,5,0,2.62
18,20,35,5,0,2.52
18,20,40,5,0,2.38
18,20,45,5,0,2.24
18,20,50,5,0,2.12
18,20,55,5,0,2.05
18,21,0,5,0,2.06
18,21,5,5,0,2.06
18,21,10,5,0,2.12
18,21,15,5,0,2.1
18,21,20,5,0,2.07
18,21,25,5,0,2.06
18,21,30,5,0,2.2
18,21,35,5,0.03,1.74
18,21,40,5,0.07,1.02
18,21,45,5,0.08,0.82
18,21,50,5,0.05,1.43
18,21,55,5,0.01,2.31
18,22,0,5,0,2.31
18,22,5,5,0,2.31
18,22,10,5,0,2.31
18,22,15,5,0.12,0.09
18,22,20,5,0.12,0
18,22,25,5,0.12,0
18,22,30,5,0.12,0
18,22,35,5,0.12,0
18,22,40,5,0.12,0
18,22,45,5,0.12,0
18,22,50,5,0.13,0
18,22,55,5,0.14,0
18,23,0,5,0.15,0
18,23,5,5,0.14,0
18,23,10,5,0.13,0
18,23,15,5,0.12,0
18,23,20,5,0.12,0
18,23,25,5,0.12,0
18,23,30,5,0.12,0
18,23,35,5,0.12,0
18,23,40,5,0.12,0
18,23,45,5,0.12,0
18,23,50,5,0.12,0
18,23,55,5,0.12,0
18,24,0,5,0,0
19,0,5,5,0,0
19,0,10,5,0,0
19,0,15,5,0.12,0
19,0,20,5,0.12,0
19,0,25,5,0.12,0
19,0,30,5,0.12,0
19,0,35,5,0.12,0
19,0,40,5,0.12,0
19,0,45,5,0.12,0
19,0,50,5,0.12,0
19,0,55,5,0.12,0
19,1,0,5,0.13,0
19,1,5,5,0.14,0
19,1,10,5,0.15,0
19,1,15,5,0.14,0
19,1,20,5,0.13,0
19,1,25,5,0.12,0
19,1,30,5,0.12,0
19,1,35,5,0.12,0
19,1,40,5,0.12,0
19,1,45,5,0.12,0
19,1,50,5,0.12,0
19,1,55,5,0.12,0
19,2,0,5,0.12,0
19,2,5,5,0.12,0
19,2,10,5,0.12,0
19,2,15,5,0.12,0
19,2,20,5,0.12,0
19,2,25,5,0.12,0
19,2,30,5,0.12,0
19,2,35,5,0.12,0
19,2,40,5,0.12,0
19,2,45,5,0.12,0
19,2,50,5,0.12,0
19,2,55,5,0.12,0
19,3,0,5,0.12,0
19,3,5,5,0.12,0
19,3,10,5,0.13,0
19,3,15,5,0.14,0
19,3,20,5,0.15,0
19,3,25,5,0.14,0
19,3,30,5,0.13,0
19,3,35,5,2.15,0
19,3,40,5,3.03,0
19,3,45,5,5.06,0
19,3,50,5,6.03,0
19,3,55,5,8.15,0
19,4,0,5,9.11,0
19,4,5,5,9.11,0
19,4,10,5,9.1,0
19,4,15,5,9.1,0
19,4,20,5,8.63,0
19,4,25,5,5.64,0
19,4,30,5,2.69,0
19,4,35,5,0.2,0
19,4,40,5,0.21,0
19,4,45,5,0.17,0
19,4,50,5,0.13,0
19,4,55,5,0.12,0
19,5,0,5,0.12,0
19,5,5,5,0.12,0
19,5,10,5,0.12,0
19,5,15,5,0.12,0
19,5,20,5,0.13,0
19,5,25,5,0.14,0
19,5,30,5,0.15,0
19,5,35,5,0.14,0
19,5,40,5,0.13,0
19,5,45,5,0.12,0
19,5,50,5,0.12,0
19,5,55,5,0.12,0
19,6,0,5,0.12,0
19,6,5,5,0.12,0
19,6,10,5,0.12,0
19,6,15,5,0.12,0
19,6,20,5,0.12,0
19,6,25,5,0.12,0
19,6,30,5,0.12,0
19,6,35,5,0.12,0
19,6,40,5,0.12,0
19,6,45,5,0.12,0
19,6,50,5,0.12,0
19,6,55,5,0.12,0
19,7,0,5,0.12,0
19,7,5,5,0.14,0
19,7,10,5,0.18,0
19,7,15,5,0.19,0
19,7,20,5,0.17,0
19,7,25,5,0.13,0
19,7,30,5,0.13,0
19,7,35,5,0.14,0
19,7,40,5,0.16,0
19,7,45,5,0.2,0
19,7,50,5,0.22,0
19,7,55,5,0.2,0
19,8,0,5,0.16,0
19,8,5,5,0.12,0
19,8,10,5,0.12,0
19,8,15,5,0.16,0
19,8,20,5,0.2,0
19,8,25,5,0.21,0
19,8,30,5,0.17,0
19,8,35,5,0.13,0
19,8,40,5,0.12,0
19,8,45,5,0.17,0
19,8,50,5,0.21,0
19,8,55,5,0.23,0
19,9,0,5,0.19,0
19,9,5,5,0.15,0
19,9,10,5,0.12,0
19,9,15,5,0.16,0
19,9,20,5,0.2,0
19,9,25,5,0.23,0
19,9,30,5,0.19,0
19,9,35,5,0.15,0
19,9,40,5,0.13,0
19,9,45,5,0.17,0
19,9,50,5,0.22,0
19,9,55,5,0.25,0
19,10,0,5,0.24,0
19,10,5,5,0.19,0
19,10,10,5,0.15,0
19,10,15,5,0.12,0
19,10,20,5,0.15,0
19,10,25,5,0.2,0
19,10,30,5,0.24,0
19,10,35,5,0.25,0
19,10,40,5,0.23,0
19,10,45,5,0.19,0
19,10,50,5,0.15,0
19,10,55,5,0.12,0
19,11,0,5,0.14,0
19,11,5,5,0.18,0
19,11,10,5,0.22,0
19,11,15,5,0.25,0
19,11,20,5,0.22,0
19,11,25,5,0.18,0
19,11,30,5,0.14,0
19,11,35,5,0.12,0
19,11,40,5,0.15,0
19,11,45,5,0.19,0
19,11,50,5,0.24,0
19,11,55,5,0.27,0
19,12,0,5,0.27,0
19,12,5,5,0.22,0
19,12,10,5,0.16,0
19,12,15,5,0.12,0
19,12,20,5,0.13,0
19,12,25,5,0.17,0
19,12,30,5,0.22,0
19,12,35,5,0.25,0
19,12,40,5,0.25,0
19,12,45,5,0.25,0
19,12,50,5,0.2,0
19,12,55,5,0.16,0
19,13,0,5,0.12,0
19,13,5,5,0.12,0
19,13,10,5,0.16,0
19,13,15,5,0.21,0
19,13,20,5,0.25,0
19,13,25,5,0.25,0
19,13,30,5,0.25,0
19,13,35,5,0.24,0
19,13,40,5,0.2,0
19,13,45,5,0.15,0
19,13,50,5,0.12,0
19,13,55,5,0.12,0
19,14,0,5,0.15,0
19,14,5,5,0.21,0
19,14,10,5,0.26,0
19,14,15,5,0.27,0
19,14,20,5,0.22,0
19,14,25,5,0.17,0
19,14,30,5,0.12,0
19,14,35,5,0.12,0
19,14,40,5,0.12,0
19,14,45,5,0.12,0
19,14,50,5,0.12,0
19,14,55,5,0.12,0
19,15,0,5,0.12,0
19,15,5,5,0.12,0
19,15,10,5,0.12,0
19,15,15,5,0.12,0
19,15,20,5,0.12,0
19,15,25,5,0.12,0
19,15,30,5,0.12,0
19,15,35,5,0.16,0
19,15,40,5,0.2,0
19,15,45,5,0.23,0
19,15,50,5,0.19,0
19,15,55,5,0.15,0
19,16,0,5,0.12,0
19,16,5,5,0.12,0
19,16,10,5,0.13,0
19,16,15,5,0.14,0
19,16,20,5,0.15,0
19,16,25,5,0.14,0
19,16,30,5,0.12,0
19,16,35,5,0.12,0
19,16,40,5,0.12,0
19,16,45,5,0.12,0
19,16,50,5,0.12,0
19,16,55,5,0.12,0
19,17,0,5,0.12,0
19,17,5,5,0.12,0
19,17,10,5,0.12,0
19,17,15,5,0.12,0
19,17,20,5,0.12,0
19,17,25,5,0.12,0
19,17,30,5,0.12,0
19,17,35,5,0.12,0
19,17,40,5,0.12,0
19,17,45,5,0.12,0
19,17,50,5,0.12,0
19,17,55,5,0.12,0
19,18,0,5,0.12,0
19,18,5,5,0.12,0
19,18,10,5,0.12,0
19,18,15,5,0.12,0
19,18,20,5,0.13,0
19,18,25,5,0.15,0
19,18,30,5,0.15,0
19,18,35,5,0.14,0
19,18,40,5,0.12,0
19,18,45,5,0.12,0
19,18,50,5,0.12,0
19,18,55,5,0.12,0
19,19,0,5,0.12,0
19,19,5,5,0.12,0
19,19,10,5,0.12,0
19,19,15,5,0.12,0
19,19,20,5,0.12,0
19,19,25,5,0.12,0
19,19,30,5,0.1,0.6
19,19,35,5,0.08,0.95
19,19,40,5,0.08,0.95
19,19,45,5,0.08,1.04
19,19,50,5,0.06,1.58
19,19,55,5,0.02,2.55
19,20,0,5,0,0
19,20,5,5,0,0
19,20,10,5,0,0
19,20,15,5,0,2.84
19,20,20,5,0,2.85
19,20,25,5,0,3.11
19,20,30,5,0,3.32
19,20,35,5,0,3.11
19,20,40,5,0,2.81
19,20,45,5,0,2.54
19,20,50,5,0,2.5
19,20,55,5,0,2.45
19,21,0,5,0,2.42
19,21,5,5,0,2.37
19,21,10,5,0,2.33
19,21,15,5,0,2.25
19,21,20,5,0,2.21
19,21,25,5,0,2.24
19,21,30,5,0.03,1.81
19,21,35,5,0.04,1.58
19,21,40,5,0.07,1.08
19,21,45,5,0.06,1.25
19,21,50,5,0.04,1.51
19,21,55,5,0.02,1.94
19,22,0,5,0,0
19,22,5,5,0,0
19,22,10,5,0,0
19,22,15,5,0.12,0.1
19,22,20,5,0.12,0
19,22,25,5,0.12,0
19,22,30,5,0.12,0
19,22,35,5,0.12,0
19,22,40,5,0.13,0
19,22,45,5,0.15,0
19,22,50,5,0.15,0
19,22,55,5,0.14,0
19,23,0,5,0.12,0
19,23,5,5,0.12,0
19,23,10,5,0.12,0
19,23,15,5,0.12,0
19,23,20,5,0.12,0
19,23,25,5,0.12,0
19,23,30,5,0.12,0
19,23,35,5,0.12,0
19,23,40,5,0.12,0
19,23,45,5,0.12,0
19,23,50,5,0.12,0
19,23,55,5,0.12,0
19,24,0,5,0,0
20,0,5,5,0,0
20,0,10,5,0,0
20,0,15,5,8.72,0
20,0,20,5,9.12,0
20,0,25,5,9.13,0
20,0,30,5,9.12,0
20,0,35,5,9.12,0
20,0,40,5,9.12,0
20,0,45,5,9.12,0
20,0,50,5,6.68,0
20,0,55,5,3.7,0
20,1,0,5,0.7,0
20,1,5,5,0.14,0
20,1,10,5,0.12,0
20,1,15,5,0.12,0
20,1,20,5,0.12,0
20,1,25,5,0.12,0
20,1,30,5,0.12,0
20,1,35,5,0.12,0
20,1,40,5,0.12,0
20,1,45,5,0.12,0
20,1,50,5,0.12,0
20,1,55,5,0.12,0
20,2,0,5,0.12,0
20,2,5,5,0.12,0
20,2,10,5,0.12,0
20,2,15,5,0.12,0
20,2,20,5,0.12,0
20,2,25,5,0.12,0
20,2,30,5,0.12,0
20,2,35,5,0.12,0
20,2,40,5,0.12,0
20,2,45,5,0.12,0
20,2,50,5,0.12,0
20,2,55,5,0.12,0
20,3,0,5,0.14,0
20,3,5,5,0.15,0
20,3,10,5,0.15,0
20,3,15,5,0.14,0
20,3,20,5,0.12,0
20,3,25,5,0.12,0
20,3,30,5,0.12,0
20,3,35,5,0.12,0
20,3,40,5,0.12,0
20,3,45,5,0.12,0
20,3,50,5,0.12,0
20,3,55,5,0.12,0
20,4,0,5,0.12,0
20,4,5,5,0.12,0
20,4,10,5,0.12,0
20,4,15,5,0.12,0
20,4,20,5,0.12,0
20,4,25,5,0.12,0
20,4,30,5,0.12,0
20,4,35,5,0.12,0
20,4,40,5,0.12,0
20,4,45,5,0.12,0
20,4,50,5,0.12,0
20,4,55,5,0.12,0
20,5,0,5,0.12,0
20,5,5,5,0.12,0
20,5,10,5,0.14,0
20,5,15,5,0.15,0
20,5,20,5,0.15,0
20,5,25,5,0.14,0
20,5,30,5,0.12,0
20,5,35,5,0.12,0
20,5,40,5,0.12,0
20,5,45,5,0.12,0
20,5,50,5,0.12,0
20,5,55,5,0.12,0
20,6,0,5,0.12,0
20,6,5,5,0.12,0
20,6,10,5,0.12,0
20,6,15,5,0.12,0
20,6,20,5,0.12,0
20,6,25,5,0.12,0
20,6,30,5,0.12,0
20,6,35,5,0.12,0
20,6,40,5,0.12,0
20,6,45,5,0.12,0
20,6,50,5,0.12,0
20,6,55,5,0.12,0
20,7,0,5,0.12,0
20,7,5,5,0.12,0
20,7,10,5,0.12,0
20,7,15,5,0.12,0
20,7,20,5,0.14,0
20,7,25,5,0.15,0
20,7,30,5,0.15,0
20,7,35,5,0.14,0
20,7,40,5,0.12,0
20,7,45,5,0.12,0
20,7,50,5,0.12,0
20,7,55,5,0.12,0
20,8,0,5,0.12,0
20,8,5,5,0.12,0
20,8,10,5,0.12,0
20,8,15,5,0.12,0
20,8,20,5,0.12,0
20,8,25,5,0.12,0
20,8,30,5,0.12,0
20,8,35,5,0.12,0
20,8,40,5,0.12,0
20,8,45,5,0.12,0
20,8,50,5,0.12,0
20,8,55,5,0.12,0
20,9,0,5,0.12,0
20,9,5,5,0.12,0
20,9,10,5,0.12,0
20,9,15,5,0.12,0
20,9,20,5,0.12,0
20,9,25,5,0.16,0
20,9,30,5,0.21,0
20,9,35,5,0.23,0
20,9,40,5,0.2,0
20,9,45,5,0.15,0
20,9,50,5,0.12,0
20,9,55,5,0.12,0
20,10,0,5,0.15,0
20,10,5,5,0.19,0
20,10,10,5,0.22,0
20,10,15,5,0.19,0
20,10,20,5,0.15,0
20,10,25,5,0.12,0
20,10,30,5,0.12,0
20,10,35,5,0.13,0
20,10,40,5,0.17,0
20,10,45,5,0.21,0
20,10,50,5,0.21,0
20,10,55,5,0.17,0
20,11,0,5,0.13,0
20,11,5,5,0.12,0
20,11,10,5,0.14,0
20,11,15,5,0.18,0
20,11,20,5,0.23,0
20,11,25,5,0.23,0
20,11,30,5,0.19,0
20,11,35,5,0.15,0
20,11,40,5,0.14,0
20,11,45,5,0.15,0
20,11,50,5,0.18,0
20,11,55,5,0.2,0
20,12,0,5,0.23,0
20,12,5,5,0.24,0
20,12,10,5,0.2,0
20,12,15,5,0.15,0
20,12,20,5,0.12,0
20,12,25,5,0.12,0
20,12,30,5,0.12,0
20,12,35,5,0.15,0
20,12,40,5,0.19,0
20,12,45,5,0.24,0
20,12,50,5,0.25,0
20,12,55,5,0.2,0
20,13,0,5,0.16,0
20,13,5,5,0.12,0
20,13,10,5,0.12,0
20,13,15,5,0.13,0
20,13,20,5,0.17,0
20,13,25,5,0.21,0
20,13,30,5,0.25,0
20,13,35,5,0.24,0
20,13,40,5,0.2,0
20,13,45,5,0.16,0
20,13,50,5,0.14,0
20,13,55,5,0.15,0
20,14,0,5,0.18,0
20,14,5,5,0.21,0
20,14,10,5,0.24,0
20,14,15,5,0.25,0
20,14,20,5,0.25,0
20,14,25,5,0.22,0
20,14,30,5,0.17,0
20,14,35,5,0.13,0
20,14,40,5,0.12,0
20,14,45,5,0.13,0
20,14,50,5,0.17,0
20,14,55,5,0.22,0
20,15,0,5,0.25,0
20,15,5,5,0.25,0
20,15,10,5,0.21,0
20,15,15,5,0.17,0
20,15,20,5,0.12,0
20,15,25,5,0.12,0
20,15,30,5,0.12,0
20,15,35,5,0.12,0
20,15,40,5,0.15,0
20,15,45,5,0.2,0
20,15,50,5,0.24,0
20,15,55,5,0.24,0
20,16,0,5,0.21,0
20,16,5,5,0.18,0
20,16,10,5,0.14,0
20,16,15,5,0.13,0
20,16,20,5,0.12,0
20,16,25,5,0.12,0
20,16,30,5,0.12,0
20,16,35,5,0.12,0
20,16,40,5,0.12,0
20,16,45,5,0.17,0
20,16,50,5,0.21,0
20,16,55,5,0.25,0
20,17,0,5,0.21,0
20,17,5,5,0.17,0
20,17,10,5,0.13,0
20,17,15,5,0.12,0
20,17,20,5,0.12,0
20,17,25,5,0.12,0
20,17,30,5,0.12,0
20,17,35,5,0.12,0
20,17,40,5,0.12,0
20,17,45,5,0.12,0
20,17,50,5,0.12,0
20,17,55,5,0.12,0
20,18,0,5,0.12,0
20,18,5,5,0.12,0
20,18,10,5,0.14,0
20,18,15,5,0.15,0
20,18,20,5,0.14,0
20,18,25,5,0.13,0
20,18,30,5,0.12,0
20,18,35,5,0.12,0
20,18,40,5,0.12,0
20,18,45,5,0.12,0
20,18,50,5,0.12,0
20,18,55,5,0.12,0
20,19,0,5,0.12,0
20,19,5,5,0.12,0
20,19,10,5,0.12,0
20,19,15,5,0.12,0
20,19,20,5,0.12,0
20,19,25,5,0.12,0
20,19,30,5,0.12,0
20,19,35,5,0.12,0
20,19,40,5,0.12,0
20,19,45,5,0.12,0
20,19,50,5,0.12,0
20,19,55,5,0.12,0
20,20,0,5,0.12,0
20,20,5,5,0.12,0
20,20,10,5,0.12,0
20,20,15,5,0.12,0
20,20,20,5,0.14,0
20,20,25,5,0.15,0
20,20,30,5,0.15,0
20,20,35,5,0.13,0
20,20,40,5,0.12,0
20,20,45,5,0.12,0
20,20,50,5,0.12,0
20,20,55,5,0.12,0
20,21,0,5,0.12,0
20,21,5,5,0.12,0
20,21,10,5,0.12,0
20,21,15,5,0.12,0
20,21,20,5,0.12,0
20,21,25,5,0.12,0
20,21,30,5,0.1,0.48
20,21,35,5,0.06,1.44
20,21,40,5,0.04,1.84
20,21,45,5,0.04,1.82
20,21,50,5,0.04,1.68
20,21,55,5,0.02,2.09
20,22,0,5,0.02,2.09
20,22,5,5,0.02,2.09
20,22,10,5,0.02,2.09
20,22,15,5,0.12,0.11
20,22,20,5,0.12,0
20,22,25,5,0.13,0
20,22,30,5,0.14,0
20,22,35,5,0.15,0
20,22,40,5,0.15,0
20,22,45,5,0.13,0
20,22,50,5,0.12,0
20,22,55,5,0.12,0
20,23,0,5,0.12,0
20,23,5,5,0.12,0
20,23,10,5,0.12,0
20,23,15,5,0.12,0
20,23,20,5,0.12,0
20,23,25,5,0.12,0
20,23,30,5,0.12,0
20,23,35,5,0.12,0
20,23,40,5,0.12,0
20,23,45,5,0.12,0
20,23,50,5,0.12,0
20,23,55,5,0.12,0
20,24,0,5,0,0
21,0,5,5,0,0
21,0,10,5,0,0
21,0,15,5,0,0
21,0,20,5,0,0
21,0,25,5,0,0
21,0,30,5,0,0
21,0,35,5,0,0
21,0,40,5,0,0
21,0,45,5,0,0
21,0,50,5,0,0
21,0,55,5,0,0
21,1,0,5,0,0
21,1,5,5,0,0
21,1,10,5,0,0
21,1,15,5,0,0
21,1,20,5,0,0
21,1,25,5,0,0
21,1,30,5,0,0
21,1,35,5,0,0
21,1,40,5,0,0
21,1,45,5,0,0
21,1,50,5,0,0
21,1,55,5,0,0
21,2,0,5,0,0
21,2,5,5,0,0
21,2,10,5,0,0
21,2,15,5,0,0
21,2,20,5,0,0
21,2,25,5,0,0
21,2,30,5,0,0
21,2,35,5,0,0
21,2,40,5,0,0
21,2,45,5,0,0
21,2,50,5,0,0
21,2,55,5,0,0
21,3,0,5,0,0
21,3,5,5,0,0
21,3,10,5,0,0
21,3,15,5,0,0
21,3,20,5,0,0
21,3,25,5,0,0
21,3,30,5,0,0
21,3,35,5,0,0
21,3,40,5,0,0
21,3,45,5,0,0
21,3,50,5,0,0
21,3,55,5,0,0
21,4,0,5,0,0
21,4,5,5,0,0
21,4,10,5,0,0
21,4,15,5,0,0
21,4,20,5,0,0
21,4,25,5,0,0
21,4,30,5,0,0
21,4,35,5,0,0
21,4,40,5,0,0
21,4,45,5,0,0
21,4,50,5,0,0
21,4,55,5,0,0
21,5,0,5,0,0
21,5,5,5,0,0
21,5,10,5,0,0
21,5,15,5,0,0
21,5,20,5,0,0
21,5,25,5,0,0
21,5,30,5,0,0
21,5,35,5,0,0
21,5,40,5,0,0
21,5,45,5,0,0
21,5,50,5,0,0
21,5,55,5,0,0
21,6,0,5,0,0
21,6,5,5,0,0
21,6,10,5,0,0
21,6,15,5,0,0
21,6,20,5,0,0
21,6,25,5,0,0
21,6,30,5,0,0
21,6,35,5,0,0
21,6,40,5,0,0
21,6,45,5,0,0
21,6,50,5,0,0
21,6,55,5,0,0
21,7,0,5,0,0
21,7,5,5,0,0
21,7,10,5,0,0
21,7,15,5,0,0
21,7,20,5,0,0
21,7,25,5,0,0
21,7,30,5,0,0
21,7,35,5,0,0
21,7,40,5,0,0
21,7,45,5,0,0
21,7,50,5,0,0
21,7,55,5,0,0
21,8,0,5,0,0
21,8,5,5,0,0
21,8,10,5,0,0
21,8,15,5,0,0
21,8,20,5,0,0
21,8,25,5,0,0
21,8,30,5,0,0
21,8,35,5,0,0
21,8,40,5,0,0
21,8,45,5,0,0
21,8,50,5,0,0
21,8,55,5,0,0
21,9,0,5,0,0
21,9,5,5,0,0
21,9,10,5,0,0
21,9,15,5,0,0
21,9,20,5,0,0
21,9,25,5,0,0
21,9,30,5,0,0
21,9,35,5,0,0
21,9,40,5,0,0
21,9,45,5,0,0
21,9,50,5,0,0
21,9,55,5,0,0
21,10,0,5,0,0
21,10,5,5,0,0
21,10,10,5,0,0
21,10,15,5,0,0
21,10,20,5,0,0
21,10,25,5,0,0
21,10,30,5,0,0
21,10,35,5,0,0
21,10,40,5,0,0
21,10,45,5,0,0
21,10,50,5,0,0
21,10,55,5,0,0
